,S2,S2_conf
"('(2, -1)', '(2, 2)')",-0.29885453088142666,0.7196369344952545
"('(2, -1)', '(2, 3)')",-0.03225893215592923,0.7508101895940802
"('(2, -1)', '(2, 4)')",-0.07455880230340539,0.7030125830859709
"('(2, -1)', '(2, 5)')",-0.24140600541135843,0.9172419550951834
"('(2, -1)', '(3, -5)')",0.030983820347284474,0.6023101511844017
"('(2, -1)', '(3, -4)')",-0.018516811628238754,0.6058055312957273
"('(2, -1)', '(3, -3)')",-0.02758213246413485,0.7244330929184692
"('(2, -1)', '(3, -2)')",-0.04903139978306864,0.6888258861085917
"('(2, -1)', '(3, -1)')",0.02870964927774161,0.7970979017957595
"('(2, -1)', '(3, 0)')",0.05469684055857815,0.6410909987969634
"('(2, -1)', '(3, 1)')",0.06281432524983219,0.5601646248625561
"('(2, -1)', '(3, 2)')",0.046048753817035604,0.6051196930658325
"('(2, -1)', '(3, 3)')",-0.02369049394420522,0.7483310185668801
"('(2, -1)', '(3, 4)')",0.09526589961618512,0.5836839132605037
"('(2, -1)', '(3, 5)')",-0.005963748327709864,0.4533034699845044
"('(2, -1)', '(4, -5)')",-0.08152371207073537,0.6763758689234355
"('(2, -1)', '(4, -4)')",0.12468455881953536,0.42125606959811157
"('(2, -1)', '(4, -3)')",-0.255806399956701,0.44992535934929606
"('(2, -1)', '(4, -2)')",-0.2963715194326308,0.7968599053941604
"('(2, -1)', '(4, -1)')",0.00926061319653379,0.7199201620274686
"('(2, -1)', '(4, 0)')",-0.02688253145980518,0.6238575028828026
"('(2, -1)', '(4, 1)')",-0.07936508759099323,0.47625052023290154
"('(2, -1)', '(4, 2)')",-0.14824016010726804,0.7155765845730879
"('(2, -1)', '(4, 3)')",-0.03523890190949397,0.791195533134767
"('(2, -1)', '(4, 4)')",-0.0926792789003139,0.5340855852683409
"('(2, -1)', '(4, 5)')",-0.3267024718161025,0.7818272879034979
"('(2, 0)', '(2, 1)')",0.5103714327347464,0.755935801410806
"('(2, 0)', '(2, 2)')",0.07370712208956956,0.6116517629174811
"('(2, 0)', '(2, 3)')",0.6109639967787037,0.8085162346073781
"('(2, 0)', '(2, 4)')",0.5038636393500023,0.6595542701185325
"('(2, 0)', '(2, 5)')",0.4199032709858517,0.7782110183881029
"('(2, 0)', '(3, -5)')",0.509150358869916,0.6661833219179158
"('(2, 0)', '(3, -4)')",0.3684291607965757,0.6568902210447394
"('(2, 0)', '(3, -3)')",0.561234928551948,0.7421456643075405
"('(2, 0)', '(3, -2)')",0.4865251664191991,0.7194013701626873
"('(2, 0)', '(3, -1)')",0.687896241894763,0.7928262600796813
"('(2, 0)', '(3, 0)')",0.5884352035892473,0.7850252720239056
"('(2, 0)', '(3, 1)')",0.51409019030504,0.7226895055936714
"('(2, 0)', '(3, 2)')",0.5778096046485091,0.7144308368896383
"('(2, 0)', '(3, 3)')",0.4630318757171681,0.7879611155578022
"('(2, 0)', '(3, 4)')",0.5655043080715236,0.8016838000363606
"('(2, 0)', '(3, 5)')",0.3675133611199525,0.5357665990376907
"('(2, 0)', '(4, -5)')",0.34732676504415133,0.7398445881759905
"('(2, 0)', '(4, -4)')",0.3804149627102881,0.6160016770534656
"('(2, 0)', '(4, -3)')",0.23241683701807736,0.5124531136199338
"('(2, 0)', '(4, -2)')",0.08893320051314663,0.7226556585667167
"('(2, 0)', '(4, -1)')",0.47303018446867773,0.833196571568337
"('(2, 0)', '(4, 0)')",0.5822174848357282,0.6802488360675678
"('(2, 0)', '(4, 1)')",0.3882808182590499,0.5288155542069687
"('(2, 0)', '(4, 2)')",0.4942284160982944,0.7254610362127986
"('(2, 0)', '(4, 3)')",0.5823869946384073,0.7801005773777422
"('(2, 0)', '(4, 4)')",0.30758050979759255,0.6154868085628699
"('(2, 0)', '(4, 5)')",0.14290560049647066,0.6268083928765925
"('(2, 1)', '(2, 2)')",0.12415547385522877,0.5379466354790543
"('(2, 1)', '(2, 3)')",0.3488084249110089,0.5621896839434426
"('(2, 1)', '(2, 4)')",0.2828362251339338,0.5471423961494097
"('(2, 1)', '(2, 5)')",0.24219597167751922,0.6029016247515068
"('(2, 1)', '(3, -5)')",0.2914952969252765,0.552056619113094
"('(2, 1)', '(3, -4)')",0.26324958105891233,0.5357184372907164
"('(2, 1)', '(3, -3)')",0.3418687960705092,0.532275408253289
"('(2, 1)', '(3, -2)')",0.2778421960036849,0.5781961844550714
"('(2, 1)', '(3, -1)')",0.3535205090702759,0.6182089141751487
"('(2, 1)', '(3, 0)')",0.3596705819265277,0.5334086997620803
"('(2, 1)', '(3, 1)')",0.33694721464255445,0.5229733026595162
"('(2, 1)', '(3, 2)')",0.31583377942412405,0.5550857761012419
"('(2, 1)', '(3, 3)')",0.2480158614850573,0.6588825104979428
"('(2, 1)', '(3, 4)')",0.3620761513882532,0.5172616678236751
"('(2, 1)', '(3, 5)')",0.28582063534352053,0.4360155452102299
"('(2, 1)', '(4, -5)')",0.2643689482076558,0.5330704872332613
"('(2, 1)', '(4, -4)')",0.2905009507398859,0.4860899713138631
"('(2, 1)', '(4, -3)')",0.19532305963646737,0.35598042310337663
"('(2, 1)', '(4, -2)')",0.12012816168772911,0.5799382025252459
"('(2, 1)', '(4, -1)')",0.3119246269606111,0.5931820994049477
"('(2, 1)', '(4, 0)')",0.3319166524898489,0.4992806228110654
"('(2, 1)', '(4, 1)')",0.2575486916429708,0.4453036635496535
"('(2, 1)', '(4, 2)')",0.32135317412926234,0.4618734072016637
"('(2, 1)', '(4, 3)')",0.30939059559059434,0.6193966856930855
"('(2, 1)', '(4, 4)')",0.2836083698099213,0.425163937324412
"('(2, 1)', '(4, 5)')",0.14943091392459373,0.5298204487721184
"('(2, 2)', '(2, 3)')",-0.2412128545723634,0.5448367449358791
"('(2, 2)', '(2, 4)')",-0.47977138581446743,0.6615262459793291
"('(2, 2)', '(2, 5)')",-0.7238153697360653,0.795077109245398
"('(2, 2)', '(3, -5)')",-0.35574388983788396,0.5438512998816545
"('(2, 2)', '(3, -4)')",-0.42084927185465537,0.4529275260646805
"('(2, 2)', '(3, -3)')",-0.41404897130671825,0.666912284337906
"('(2, 2)', '(3, -2)')",-0.471295451185778,0.7243486231869388
"('(2, 2)', '(3, -1)')",-0.38330232803968606,0.8746951265372915
"('(2, 2)', '(3, 0)')",-0.19022700773545742,0.42001557226527914
"('(2, 2)', '(3, 1)')",-0.3490756032541636,0.6511042324928209
"('(2, 2)', '(3, 2)')",-0.25395594996849663,0.4971743909830354
"('(2, 2)', '(3, 3)')",-0.40016807872041227,0.7471027196084257
"('(2, 2)', '(3, 4)')",-0.0771047498172319,0.3059832820841972
"('(2, 2)', '(3, 5)')",-0.5412534567282129,0.568810331010359
"('(2, 2)', '(4, -5)')",-0.27981738971679937,0.4122341491062103
"('(2, 2)', '(4, -4)')",-0.5649221371857576,0.9186083014069099
"('(2, 2)', '(4, -3)')",-0.6197706656991213,0.4193839541917477
"('(2, 2)', '(4, -2)')",-0.4212728397859785,0.7250367667306217
"('(2, 2)', '(4, -1)')",-0.26421298072165555,0.5052848366812561
"('(2, 2)', '(4, 0)')",-0.5331386661916413,0.8439084742574117
"('(2, 2)', '(4, 1)')",-0.4847282413532663,0.46378048452102083
"('(2, 2)', '(4, 2)')",-0.4374003131780583,0.48076466358268766
"('(2, 2)', '(4, 3)')",-0.37011593399920084,0.8076284975124504
"('(2, 2)', '(4, 4)')",-0.4262954962659737,0.31981633976547313
"('(2, 2)', '(4, 5)')",-0.9536042563103855,0.7269995527091172
"('(2, 3)', '(2, 4)')",0.372509381091419,0.7881115692232272
"('(2, 3)', '(2, 5)')",0.22632621621926918,0.9236058413406352
"('(2, 3)', '(3, -5)')",0.4483849221223556,0.7139283024913986
"('(2, 3)', '(3, -4)')",0.4104941081083588,0.6705325135487347
"('(2, 3)', '(3, -3)')",0.4539664237483727,0.7816208393671802
"('(2, 3)', '(3, -2)')",0.3695028665520546,0.8130945030487413
"('(2, 3)', '(3, -1)')",0.43920214818123743,0.9243837689917684
"('(2, 3)', '(3, 0)')",0.5614196015484446,0.6785440842041323
"('(2, 3)', '(3, 1)')",0.487720214977982,0.7375369370639314
"('(2, 3)', '(3, 2)')",0.4976076442079951,0.7038404573860412
"('(2, 3)', '(3, 3)')",0.37432501906516724,0.8562543896357072
"('(2, 3)', '(3, 4)')",0.6301004966464826,0.5798373849229346
"('(2, 3)', '(3, 5)')",0.39610377937160746,0.6370282569917982
"('(2, 3)', '(4, -5)')",0.4657427171195913,0.6093603487975845
"('(2, 3)', '(4, -4)')",0.4131615165939482,0.7121527449323373
"('(2, 3)', '(4, -3)')",0.25673939829257586,0.48388838143856616
"('(2, 3)', '(4, -2)')",0.2918834992631463,0.6770717355758914
"('(2, 3)', '(4, -1)')",0.4975408219707357,0.7532774439738945
"('(2, 3)', '(4, 0)')",0.39145969629674776,0.8106050389714909
"('(2, 3)', '(4, 1)')",0.36891199893208004,0.6093544633589298
"('(2, 3)', '(4, 2)')",0.41766805814202934,0.6448783676355374
"('(2, 3)', '(4, 3)')",0.4126796552941987,0.8863321524189872
"('(2, 3)', '(4, 4)')",0.4340911464939772,0.5448280345262971
"('(2, 3)', '(4, 5)')",0.09713929373957997,0.818045791042511
"('(2, 4)', '(2, 5)')",0.006919077797277684,0.6036509796896292
"('(2, 4)', '(3, -5)')",0.20221605305573426,0.5931403332213862
"('(2, 4)', '(3, -4)')",0.10706082685976209,0.5368030232123754
"('(2, 4)', '(3, -3)')",0.24395704844837215,0.6687701425740074
"('(2, 4)', '(3, -2)')",0.13014426065540458,0.6475243318349349
"('(2, 4)', '(3, -1)')",0.3134463620576829,0.7832829626263536
"('(2, 4)', '(3, 0)')",0.28930724410774744,0.7186349772090563
"('(2, 4)', '(3, 1)')",0.2191306653400193,0.6751574834600137
"('(2, 4)', '(3, 2)')",0.23450518258179093,0.6676069969195819
"('(2, 4)', '(3, 3)')",0.14619491866985404,0.6898582974061138
"('(2, 4)', '(3, 4)')",0.304604956728247,0.692712360870608
"('(2, 4)', '(3, 5)')",0.08187902520904175,0.4534032511017775
"('(2, 4)', '(4, -5)')",0.11542135963023213,0.5563396683615927
"('(2, 4)', '(4, -4)')",0.06734208202108286,0.5180334301245348
"('(2, 4)', '(4, -3)')",-0.13148315751016817,0.26156287395413286
"('(2, 4)', '(4, -2)')",-0.1363499562605542,0.3938783826544197
"('(2, 4)', '(4, -1)')",0.22979553929343083,0.7282159725956191
"('(2, 4)', '(4, 0)')",0.16331542149918182,0.6532605460197478
"('(2, 4)', '(4, 1)')",0.05371723649649837,0.4263892105808571
"('(2, 4)', '(4, 2)')",0.12257849434053564,0.5687734090385015
"('(2, 4)', '(4, 3)')",0.24618937643397437,0.7285411640563842
"('(2, 4)', '(4, 4)')",0.06233189711369633,0.4772493389999392
"('(2, 4)', '(4, 5)')",-0.19164942480099365,0.36845646893707834
"('(2, 5)', '(3, -5)')",0.23535204149695213,0.418609560894271
"('(2, 5)', '(3, -4)')",0.18660149068731874,0.3874747756032236
"('(2, 5)', '(3, -3)')",0.29113126608992856,0.46688067057727933
"('(2, 5)', '(3, -2)')",0.22430993953104292,0.3907983252699684
"('(2, 5)', '(3, -1)')",0.36794879386077944,0.5288295905204222
"('(2, 5)', '(3, 0)')",0.3301760136184911,0.49726682031744496
"('(2, 5)', '(3, 1)')",0.318828937809541,0.43009470490798857
"('(2, 5)', '(3, 2)')",0.2672364118917717,0.4408856089253961
"('(2, 5)', '(3, 3)')",0.23916960049875613,0.43188728658148334
"('(2, 5)', '(3, 4)')",0.31358472425257977,0.5080711865463803
"('(2, 5)', '(3, 5)')",0.17094094534919513,0.3360312560844939
"('(2, 5)', '(4, -5)')",0.17471571651401488,0.4143484871245771
"('(2, 5)', '(4, -4)')",0.17677451540824307,0.28875276628137114
"('(2, 5)', '(4, -3)')",-0.030145884964708037,0.2969050291268125
"('(2, 5)', '(4, -2)')",-0.06208064387040235,0.3486159756243201
"('(2, 5)', '(4, -1)')",0.31558372084353775,0.499628393351702
"('(2, 5)', '(4, 0)')",0.2378645663226382,0.38100216749636723
"('(2, 5)', '(4, 1)')",0.13374866706754773,0.2924869640870917
"('(2, 5)', '(4, 2)')",0.17483332235375215,0.36703980000521036
"('(2, 5)', '(4, 3)')",0.33416364351237116,0.47546673889429014
"('(2, 5)', '(4, 4)')",0.16191428061915644,0.36748387715611996
"('(2, 5)', '(4, 5)')",-0.06496718434487826,0.3765456977604509
"('(3, -5)', '(3, -4)')",0.3512893783655128,0.519440844905917
"('(3, -5)', '(3, -3)')",0.3299950723967022,0.48618065727631044
"('(3, -5)', '(3, -2)')",0.38571515159047676,0.5376717285379017
"('(3, -5)', '(3, -1)')",0.29934224987870856,0.5326329317526843
"('(3, -5)', '(3, 0)')",0.2216692926018161,0.4022897294233008
"('(3, -5)', '(3, 1)')",0.24842826264494441,0.376029872040024
"('(3, -5)', '(3, 2)')",0.27199837403625077,0.4200506204803946
"('(3, -5)', '(3, 3)')",0.38923011184059975,0.6129896550400611
"('(3, -5)', '(3, 4)')",0.18549188985974785,0.41329946280242663
"('(3, -5)', '(3, 5)')",0.3307906116271116,0.40242541946080307
"('(3, -5)', '(4, -5)')",0.33313845316677326,0.588542609436754
"('(3, -5)', '(4, -4)')",0.3412779118514751,0.36585719122466204
"('(3, -5)', '(4, -3)')",0.3563339116044687,0.5933535808952239
"('(3, -5)', '(4, -2)')",0.4908468627842586,0.9247970546934765
"('(3, -5)', '(4, -1)')",0.29497276710863163,0.5065246258401978
"('(3, -5)', '(4, 0)')",0.3789843039395425,0.4210626349203831
"('(3, -5)', '(4, 1)')",0.3125706154008784,0.4694009433336772
"('(3, -5)', '(4, 2)')",0.35250133403872674,0.5445577595661154
"('(3, -5)', '(4, 3)')",0.2922598258203519,0.5846205955745798
"('(3, -5)', '(4, 4)')",0.3086572416750575,0.47815027859056075
"('(3, -5)', '(4, 5)')",0.6124423147325448,0.8774106498058863
"('(3, -4)', '(3, -3)')",0.050375200124547076,0.47955323996224886
"('(3, -4)', '(3, -2)')",0.036907002159644875,0.5001422693934567
"('(3, -4)', '(3, -1)')",0.08487164707272954,0.4592387250319182
"('(3, -4)', '(3, 0)')",0.04601247945116854,0.4835259387416522
"('(3, -4)', '(3, 1)')",0.05235027101588319,0.48525845463487
"('(3, -4)', '(3, 2)')",0.025633655495523155,0.5004384492114322
"('(3, -4)', '(3, 3)')",0.0014797222270300503,0.5609215268765523
"('(3, -4)', '(3, 4)')",0.008540080408095146,0.5339466647855846
"('(3, -4)', '(3, 5)')",0.013249909404530233,0.5317395232825554
"('(3, -4)', '(4, -5)')",-0.016425658213981974,0.5632048219382021
"('(3, -4)', '(4, -4)')",-0.02454865272083961,0.6511621767116124
"('(3, -4)', '(4, -3)')",0.0752153463165509,0.41319436784507346
"('(3, -4)', '(4, -2)')",-0.06974619133867899,0.6190738049425762
"('(3, -4)', '(4, -1)')",0.01575870821120587,0.5252721679402311
"('(3, -4)', '(4, 0)')",0.06895969053460832,0.4478433493862385
"('(3, -4)', '(4, 1)')",0.04614497823750964,0.4594205879222251
"('(3, -4)', '(4, 2)')",0.07876441620250818,0.462655345290993
"('(3, -4)', '(4, 3)')",0.08677794000452921,0.4320968434411261
"('(3, -4)', '(4, 4)')",0.027934727286525067,0.504232029131044
"('(3, -4)', '(4, 5)')",0.0036058998452781488,0.5428255219331417
"('(3, -3)', '(3, -2)')",0.19444588514248853,0.7101269195194291
"('(3, -3)', '(3, -1)')",0.17620815612145874,0.7111263252541868
"('(3, -3)', '(3, 0)')",0.2332270793042779,0.5908646785720258
"('(3, -3)', '(3, 1)')",0.13871177120768627,0.7002667840384423
"('(3, -3)', '(3, 2)')",0.2431738965970262,0.6345495497622122
"('(3, -3)', '(3, 3)')",0.18640300745732197,0.6910448807480578
"('(3, -3)', '(3, 4)')",0.2696421521087322,0.5323102963789709
"('(3, -3)', '(3, 5)')",0.14517046336767916,0.7021930621321129
"('(3, -3)', '(4, -5)')",0.27144885843634176,0.5289606705512466
"('(3, -3)', '(4, -4)')",0.09796377334273346,0.7950675186533036
"('(3, -3)', '(4, -3)')",0.2603172240304596,0.6216432447470976
"('(3, -3)', '(4, -2)')",0.3539721392217029,0.47331809438726946
"('(3, -3)', '(4, -1)')",0.18718442748725994,0.620811247528971
"('(3, -3)', '(4, 0)')",0.2013066197371853,0.7706959267503066
"('(3, -3)', '(4, 1)')",0.20482528382445364,0.6623832495918243
"('(3, -3)', '(4, 2)')",0.2966002271809346,0.6032790790753596
"('(3, -3)', '(4, 3)')",0.16438140328978598,0.7024380440326194
"('(3, -3)', '(4, 4)')",0.20520825030926332,0.603615602898593
"('(3, -3)', '(4, 5)')",0.18695784256430337,0.7321277563104278
"('(3, -2)', '(3, -1)')",0.4657639635992999,0.3943337325587947
"('(3, -2)', '(3, 0)')",0.39906367557953126,0.39491357305186653
"('(3, -2)', '(3, 1)')",0.39964638395755836,0.34041903723823097
"('(3, -2)', '(3, 2)')",0.3724539072000926,0.3751454890437726
"('(3, -2)', '(3, 3)')",0.4252271908459291,0.3576789664498435
"('(3, -2)', '(3, 4)')",0.36692768840516843,0.43013816933991794
"('(3, -2)', '(3, 5)')",0.34049107464662914,0.2532894527472258
"('(3, -2)', '(4, -5)')",0.36968925773308353,0.33813536772025377
"('(3, -2)', '(4, -4)')",0.3175974174094084,0.30759551454975703
"('(3, -2)', '(4, -3)')",0.23728431824463786,0.19255118899216356
"('(3, -2)', '(4, -2)')",0.3081194141010246,0.4237014666009746
"('(3, -2)', '(4, -1)')",0.4386677883672741,0.361031159924101
"('(3, -2)', '(4, 0)')",0.3962435777526898,0.3111911464551253
"('(3, -2)', '(4, 1)')",0.3128070311551636,0.2528330015839764
"('(3, -2)', '(4, 2)')",0.3670083543990008,0.30962979767872956
"('(3, -2)', '(4, 3)')",0.45091748099111806,0.3618197445489438
"('(3, -2)', '(4, 4)')",0.3423994396884113,0.26357670028721253
"('(3, -2)', '(4, 5)')",0.34816777139085414,0.41253584218890327
"('(3, -1)', '(3, 0)')",0.5024102213192128,0.7212174941308683
"('(3, -1)', '(3, 1)')",0.40977725461669134,0.8036750470625026
"('(3, -1)', '(3, 2)')",0.4108288512334464,0.7793943755271363
"('(3, -1)', '(3, 3)')",0.3057156807417518,0.9035941085744809
"('(3, -1)', '(3, 4)')",0.5508267404746406,0.642904981649996
"('(3, -1)', '(3, 5)')",0.33849027627497164,0.713699371140412
"('(3, -1)', '(4, -5)')",0.4635910597236151,0.6278405090490655
"('(3, -1)', '(4, -4)')",0.2729430616158041,0.8291601752922269
"('(3, -1)', '(4, -3)')",0.3151568586580767,0.5368951200269902
"('(3, -1)', '(4, -2)')",0.357015094998953,0.6354596812207457
"('(3, -1)', '(4, -1)')",0.44217596377666946,0.7764162209690216
"('(3, -1)', '(4, 0)')",0.3193307191961382,0.8889028277541795
"('(3, -1)', '(4, 1)')",0.33554285204770806,0.6857981705675046
"('(3, -1)', '(4, 2)')",0.44636247454002864,0.654049866514426
"('(3, -1)', '(4, 3)')",0.36764268774934933,0.9169001206636195
"('(3, -1)', '(4, 4)')",0.4317873863575875,0.5759445510927407
"('(3, -1)', '(4, 5)')",0.14002756900548569,0.7982746695389057
"('(3, 0)', '(3, 1)')",0.23970723778738817,1.0058732503788137
"('(3, 0)', '(3, 2)')",0.3088709305497761,0.8956829544555057
"('(3, 0)', '(3, 3)')",0.22997360904660122,0.9139655355757217
"('(3, 0)', '(3, 4)')",0.3091215779589112,0.9976372074245121
"('(3, 0)', '(3, 5)')",0.1349665898010485,0.7634696878411125
"('(3, 0)', '(4, -5)')",0.10571100581857258,0.8967814156572941
"('(3, 0)', '(4, -4)')",0.20156458673815913,0.7540925794819472
"('(3, 0)', '(4, -3)')",-0.08691141033291323,0.5736411928170345
"('(3, 0)', '(4, -2)')",-0.12101763955988498,0.6952246303476778
"('(3, 0)', '(4, -1)')",0.21060463096228002,1.0707403799903443
"('(3, 0)', '(4, 0)')",0.20957514711036984,0.942114450129622
"('(3, 0)', '(4, 1)')",0.11370014406060866,0.7208560391161289
"('(3, 0)', '(4, 2)')",0.09186750679396577,0.9271806386535191
"('(3, 0)', '(4, 3)')",0.26336089393273726,1.0252856901999106
"('(3, 0)', '(4, 4)')",0.021478738472953434,0.9000829842010752
"('(3, 0)', '(4, 5)')",-0.15259683039793365,0.6504035431652211
"('(3, 1)', '(3, 2)')",0.3156207183834138,0.7471516247684554
"('(3, 1)', '(3, 3)')",0.3469621746126589,0.7602954490784538
"('(3, 1)', '(3, 4)')",0.3483304095894072,0.7721662284899262
"('(3, 1)', '(3, 5)')",0.19124081230297207,0.5524200394395451
"('(3, 1)', '(4, -5)')",0.3348370401070599,0.6188820305653169
"('(3, 1)', '(4, -4)')",0.0870267651024674,0.6659724614672727
"('(3, 1)', '(4, -3)')",0.09146567810076232,0.3821796892810415
"('(3, 1)', '(4, -2)')",0.24531013620371322,0.7111164339409378
"('(3, 1)', '(4, -1)')",0.38399455256889037,0.7537909703820026
"('(3, 1)', '(4, 0)')",0.2607954938460215,0.7344801019867653
"('(3, 1)', '(4, 1)')",0.182223396114013,0.5326011331175398
"('(3, 1)', '(4, 2)')",0.3171997867710921,0.6120941005898817
"('(3, 1)', '(4, 3)')",0.40461628602550115,0.7708450930854958
"('(3, 1)', '(4, 4)')",0.22332000428539472,0.5301972777517695
"('(3, 1)', '(4, 5)')",0.15065550021278729,0.7379261202393836
"('(3, 2)', '(3, 3)')",0.008818608478268347,1.1681469870409078
"('(3, 2)', '(3, 4)')",0.4334656359086334,0.7190694056271182
"('(3, 2)', '(3, 5)')",0.008592655853929265,0.9264072308604365
"('(3, 2)', '(4, -5)')",0.2835200383148626,0.5869064481898824
"('(3, 2)', '(4, -4)')",-0.09008873461391614,1.1935573189904654
"('(3, 2)', '(4, -3)')",-0.07227512660127929,0.5435937102163311
"('(3, 2)', '(4, -2)')",0.1563860302660257,0.4694462963398903
"('(3, 2)', '(4, -1)')",0.21741305286155932,0.9542436211284632
"('(3, 2)', '(4, 0)')",-0.0028406156851880082,1.2595483751612293
"('(3, 2)', '(4, 1)')",0.0019459757964676305,0.8613575919125558
"('(3, 2)', '(4, 2)')",0.20523057955810076,0.71332067177609
"('(3, 2)', '(4, 3)')",0.04872610856015919,1.2736248973495166
"('(3, 2)', '(4, 4)')",0.15927259230650406,0.6156956255128954
"('(3, 2)', '(4, 5)')",-0.29436609321701707,0.9219665176464458
"('(3, 3)', '(3, 4)')",0.0749979957236056,0.48501059935424756
"('(3, 3)', '(3, 5)')",0.17913187329820998,0.5781562893847954
"('(3, 3)', '(4, -5)')",0.11416989011643562,0.5701010818851057
"('(3, 3)', '(4, -4)')",0.13407235180014293,0.7026297968073144
"('(3, 3)', '(4, -3)')",0.24794003766521347,0.6314168540610464
"('(3, 3)', '(4, -2)')",0.13712833741836905,0.7296477904760268
"('(3, 3)', '(4, -1)')",0.07466062742931512,0.5410273369843009
"('(3, 3)', '(4, 0)')",0.12153981470751238,0.5542939918425468
"('(3, 3)', '(4, 1)')",0.17500617685806205,0.5837200054217834
"('(3, 3)', '(4, 2)')",0.1615991612796154,0.5098937723698362
"('(3, 3)', '(4, 3)')",0.11648244868740998,0.5014604200932227
"('(3, 3)', '(4, 4)')",0.15646408849913132,0.5817006932701061
"('(3, 3)', '(4, 5)')",0.24562146402196444,0.6980859627342824
"('(3, 4)', '(3, 5)')",-0.1288566191481392,1.2731109965364795
"('(3, 4)', '(4, -5)')",0.20600667835104053,0.8936389870364113
"('(3, 4)', '(4, -4)')",-0.31213001896116443,1.572821148228092
"('(3, 4)', '(4, -3)')",-0.15921168205468372,0.8189528305307089
"('(3, 4)', '(4, -2)')",0.1439489602676044,0.6834516008702655
"('(3, 4)', '(4, -1)')",0.15269390374231584,1.2841553222433828
"('(3, 4)', '(4, 0)')",-0.16347659673381026,1.6266937057518536
"('(3, 4)', '(4, 1)')",-0.12264234776916166,1.1856740447197422
"('(3, 4)', '(4, 2)')",0.0892638851623703,1.0532329519793082
"('(3, 4)', '(4, 3)')",0.03678915936513516,1.5468686359194244
"('(3, 4)', '(4, 4)')",0.044874872662348186,0.9646482812757202
"('(3, 4)', '(4, 5)')",-0.2975404330633563,1.2460936255739778
"('(3, 5)', '(4, -5)')",-0.00943570448009858,0.4286437497795046
"('(3, 5)', '(4, -4)')",0.010534148404605915,0.6161157667971666
"('(3, 5)', '(4, -3)')",-0.11388743404590808,0.12673658776681868
"('(3, 5)', '(4, -2)')",-0.2358932184443954,0.34921204520628923
"('(3, 5)', '(4, -1)')",0.10828975319019878,0.5409560344417957
"('(3, 5)', '(4, 0)')",0.16498605954355214,0.41988957213405564
"('(3, 5)', '(4, 1)')",0.011324512749524604,0.3171598815811403
"('(3, 5)', '(4, 2)')",0.10529643920861034,0.3345091338370658
"('(3, 5)', '(4, 3)')",0.17944949391867382,0.5059926502449151
"('(3, 5)', '(4, 4)')",-0.003953846507702488,0.2982361667614972
"('(3, 5)', '(4, 5)')",-0.13655696973238626,0.30937360730353913
"('(4, -5)', '(4, -4)')",-0.342927137312261,1.1073366086752294
"('(4, -5)', '(4, -3)')",-0.3524165533533121,0.6061773302210128
"('(4, -5)', '(4, -2)')",-0.235085096209943,0.6424662331632741
"('(4, -5)', '(4, -1)')",-0.13803574098393365,1.0442878717130948
"('(4, -5)', '(4, 0)')",-0.24278189571816994,1.206873634873875
"('(4, -5)', '(4, 1)')",-0.2668203106075602,0.8611055963793113
"('(4, -5)', '(4, 2)')",-0.11284951885869543,0.820820683120933
"('(4, -5)', '(4, 3)')",-0.22244255091520027,1.248096942323033
"('(4, -5)', '(4, 4)')",-0.2220583252297112,0.7404271296823565
"('(4, -5)', '(4, 5)')",-0.6125065736592836,0.9962703956310811
"('(4, -4)', '(4, -3)')",-0.04905201666072429,0.7477005589773101
"('(4, -4)', '(4, -2)')",0.18588937815442308,1.596473336012428
"('(4, -4)', '(4, -1)')",0.23526525159340353,1.0454655428594408
"('(4, -4)', '(4, 0)')",0.1985497710329708,0.8368371684450949
"('(4, -4)', '(4, 1)')",0.03324065025411879,0.7032658470523047
"('(4, -4)', '(4, 2)')",0.2387114903652164,0.8659649444431365
"('(4, -4)', '(4, 3)')",0.3647760636573746,1.042538715637563
"('(4, -4)', '(4, 4)')",0.0010870258981364248,0.8159904815964619
"('(4, -4)', '(4, 5)')",0.2005454457549946,1.690207595101265
"('(4, -3)', '(4, -2)')",0.06262326036203736,0.43559227041272275
"('(4, -3)', '(4, -1)')",-0.2704250007836879,0.4858110999274276
"('(4, -3)', '(4, 0)')",-0.44902010622719785,0.704896890083548
"('(4, -3)', '(4, 1)')",-0.21697549490597437,0.5158767863906122
"('(4, -3)', '(4, 2)')",-0.11419411973630267,0.5490703349368886
"('(4, -3)', '(4, 3)')",-0.41311893163120794,0.6605062778719849
"('(4, -3)', '(4, 4)')",-0.04261692170800399,0.43301023524194876
"('(4, -3)', '(4, 5)')",-0.18077513547484558,0.8271477079099618
"('(4, -2)', '(4, -1)')",-0.25781545270271855,0.6109788312219235
"('(4, -2)', '(4, 0)')",-0.2828008065492443,0.4625168732704993
"('(4, -2)', '(4, 1)')",-0.4067622393656931,0.32700364137531
"('(4, -2)', '(4, 2)')",-0.32586839650474286,0.485249295151239
"('(4, -2)', '(4, 3)')",-0.1790155477090808,0.5347701737921529
"('(4, -2)', '(4, 4)')",-0.433016734519,0.43372377592054273
"('(4, -2)', '(4, 5)')",-0.6154990884426126,0.30510254069909787
"('(4, -1)', '(4, 0)')",0.5340948221856612,0.6784095092244297
"('(4, -1)', '(4, 1)')",0.3205877364377967,0.5673756360408369
"('(4, -1)', '(4, 2)')",0.4857960243905365,0.7295050881485745
"('(4, -1)', '(4, 3)')",0.5925538686230729,0.8711854559262039
